Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
scNET,0.1,8,6,0.28506481647491455,35910.17244513414,1.8237598086963842,0.7329151630401611
scNET,0.1,9,5,0.27966952323913574,38185.543213037614,1.935871426008066,0.7078925967216492
PARE_wolasso,0.1,0,10,0.9031143188476562,310687.5657883147,0.3092077234667413,0.8848565220832825
PARE_wolasso,0.1,1,10,0.9051969647407532,307307.6933241462,0.3156432915023636,0.8851278424263
PARE_wolasso,0.1,2,10,0.9034669399261475,308761.63807344245,0.3209143104311544,0.8851431608200073
PARE_wolasso,0.1,3,10,0.9083654880523682,314333.09683082905,0.31515937068955496,0.884526252746582
PARE_wolasso,0.1,4,10,0.9080144166946411,317058.5079554913,0.31359857415762143,0.8852362036705017
PARE_wolasso,0.1,5,10,0.9028928875923157,316650.96997486963,0.3074705630448636,0.8851991295814514
PARE_wolasso,0.1,6,10,0.9102055430412292,334766.51533773897,0.30267620069931944,0.8851550221443176
PARE_wolasso,0.1,7,10,0.9047598838806152,307836.90421196027,0.3172413974795644,0.8851184844970703
PARE_wolasso,0.1,8,10,0.9053558707237244,324419.64009796083,0.3054982847913938,0.8850197792053223
PARE_wolasso,0.1,9,10,0.9042200446128845,319144.4312394188,0.30727191755787275,0.884564220905304
PARE,0.1,0,10,0.9202078580856323,437519.2779700413,0.24166047204498287,0.8853824138641357
PARE,0.1,1,10,0.9107027649879456,394835.8223984943,0.25489210461481926,0.8848322629928589
PARE,0.1,2,10,0.91713547706604,419599.5492549701,0.24094703394404804,0.8851507306098938
PARE,0.1,3,10,0.917793333530426,412413.7311582517,0.24537325816955669,0.8853136301040649
PARE,0.1,4,10,0.9182442426681519,401498.5163535974,0.2400520263357985,0.885552167892456
PARE,0.1,5,10,0.9176557660102844,405656.16514323297,0.23977216584519884,0.8854484558105469
PARE,0.1,6,10,0.9168490171432495,426309.04269861005,0.24271097937797567,0.8853387832641602
PARE,0.1,7,10,0.9134434461593628,395660.5105704737,0.24900402448972064,0.8849880695343018
PARE,0.1,8,10,0.9154098033905029,399652.93324219325,0.24572885437246886,0.8855283260345459
PARE,0.1,9,10,0.9200221300125122,432118.13975590543,0.24607895751134298,0.8854645490646362
