Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
PARE_T,0.8,8,20,0.7412495017051697,97926.26949541531,1.0699976714618298,0.8910934329032898
PARE_T,0.8,9,20,0.7662323713302612,102887.23163458086,1.0089863030355124,0.8998679518699646
PARE_B,0.8,0,30,0.432428240776062,43340.97225953205,1.5397444035936891,0.8385401964187622
PARE_B,0.8,1,29,0.4512453079223633,42236.9356390306,1.5019946242716051,0.8342750668525696
PARE_B,0.8,2,30,0.46903276443481445,42975.90687328463,1.504005797782657,0.8554813861846924
PARE_B,0.8,3,28,0.5063096880912781,46448.7789246818,1.452395141370626,0.8632517457008362
PARE_B,0.8,4,31,0.4809221625328064,41077.61046751033,1.467304516261993,0.8599330186843872
PARE_B,0.8,5,28,0.5155231356620789,46001.43399223961,1.3310961554675185,0.865241289138794
PARE_B,0.8,6,28,0.45002281665802,52410.15630005317,1.2811909767752196,0.8584539890289307
PARE_B,0.8,7,29,0.5052618384361267,41538.71636494115,1.3951945380369577,0.8649499416351318
PARE_B,0.8,8,28,0.5227826833724976,48055.88136562213,1.4482285078637864,0.8658907413482666
PARE_B,0.8,9,30,0.45341891050338745,45303.578531339655,1.3497476756951736,0.8565623760223389
SpaGCN,0.8,0,16,0.06569504737854004,3798.178722054757,2.123582437370519,0.7767395973205566
SpaGCN,0.8,1,17,0.08931255340576172,3554.615141379773,2.0736502883236705,0.7776861786842346
SpaGCN,0.8,2,17,0.08929234743118286,3600.2959445725023,2.0947055211762016,0.7771791815757751
SpaGCN,0.8,3,16,0.0964096188545227,3724.2638042342874,2.1274996198967724,0.7772443890571594
SpaGCN,0.8,4,16,0.06647597253322601,3764.7601495310764,2.131712741459988,0.7765771150588989
SpaGCN,0.8,5,15,0.0785309374332428,4016.3575712955,2.19078193558122,0.7764449715614319
SpaGCN,0.8,6,16,0.0727795735001564,3829.1228052506053,2.1140568802345063,0.7766950130462646
SpaGCN,0.8,7,17,0.08298073709011078,3543.9576380273766,2.1057785956520667,0.7766649723052979
SpaGCN,0.8,8,16,0.0692865327000618,3755.9868398646736,2.138960360859813,0.7769763469696045
SpaGCN,0.8,9,17,0.08974892646074295,3529.9979130044126,2.1366668471726733,0.7753128409385681
Recon_PARE,0.8,0,19,0.2586534321308136,14549.395855230992,1.431520140801524,0.8247613906860352
Recon_PARE,0.8,1,19,0.20357920229434967,13115.224703511672,1.4341579239159679,0.8206633925437927
Recon_PARE,0.8,2,18,0.23648080229759216,14054.129790330233,1.4325262933374237,0.8212583661079407
Recon_PARE,0.8,3,18,0.25173890590667725,15190.386570453844,1.3744188412285572,0.8211486339569092
Recon_PARE,0.8,4,19,0.2524352967739105,13603.770881556675,1.4542774702853074,0.8236837983131409
Recon_PARE,0.8,5,19,0.2011992335319519,13250.867110074723,1.4213877796907741,0.8198491334915161
Recon_PARE,0.8,6,18,0.2834302484989166,13989.314760004407,1.4000664076444067,0.8251844644546509
Recon_PARE,0.8,7,18,0.23939478397369385,14142.33493202681,1.4426567522812341,0.8165057301521301
