Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
SpaGCN,0.2,0,6,0.19052338600158691,5774.319419923597,1.7030432817997816,0.6889289021492004
SpaGCN,0.2,1,7,0.18825219571590424,4823.840996568291,1.8133789236324969,0.688642144203186
SpaGCN,0.2,2,7,0.1893147975206375,4775.634948936174,1.8084589526194204,0.6874405145645142
SpaGCN,0.2,3,7,0.19702260196208954,4940.031482146307,1.7937188105119468,0.6919320225715637
SpaGCN,0.2,4,7,0.20739218592643738,5306.26565461091,2.006531789332361,0.7125701904296875
SpaGCN,0.2,5,7,0.18451787531375885,4979.933812959993,2.0250799109649678,0.7042880058288574
SpaGCN,0.2,6,7,0.18971240520477295,4842.627611406702,1.8108967909579656,0.6889846324920654
SpaGCN,0.2,7,7,0.14978018403053284,4763.653599616401,1.9572904439031635,0.6858745813369751
SpaGCN,0.2,8,7,0.18831884860992432,4787.148357575758,1.8171769932192439,0.6887049078941345
SpaGCN,0.2,9,7,0.194462388753891,4868.548016864623,1.8011881162761314,0.6896376609802246
graphPCA_kmeans,0.2,0,11,-0.0010616033105179667,3958.2946768954857,1.9971844827522696,0.7535526156425476
graphPCA_kmeans,0.2,1,10,0.18858477473258972,5146.159750500387,2.2387218820853665,0.7970163226127625
graphPCA_kmeans,0.2,2,11,0.17038549482822418,4519.3595620466285,2.123005691994651,0.7946032285690308
graphPCA_kmeans,0.2,3,10,0.07338989526033401,4681.028828792728,2.225533708164021,0.7780370116233826
graphPCA_kmeans,0.2,4,12,0.14980633556842804,3934.222316526088,1.9375795372688227,0.7768582701683044
graphPCA_kmeans,0.2,5,11,0.15656882524490356,4501.738936709133,2.0552662808268303,0.7973721027374268
graphPCA_kmeans,0.2,6,12,0.01198618020862341,3817.5037861056007,2.070406594563653,0.7714024782180786
graphPCA_kmeans,0.2,7,11,0.09896434098482132,4584.779439035464,2.263615654540818,0.8006069660186768
graphPCA_kmeans,0.2,8,11,0.17678989470005035,4433.136771223125,2.0903302984070837,0.7961005568504333
graphPCA_kmeans,0.2,9,12,0.15497587621212006,4290.685304088237,2.096689925741416,0.8018724918365479
graphPCA_leiden,0.2,0,10,-0.04239310696721077,4010.052522539546,2.0819736782512477,0.7388246655464172
graphPCA_leiden,0.2,1,10,0.18858477473258972,5146.159750500387,2.2387218820853665,0.7970162034034729
graphPCA_leiden,0.2,2,11,0.17038549482822418,4519.3595620466285,2.123005691994651,0.7946032285690308
graphPCA_leiden,0.2,3,10,0.073450468480587,4681.028828792728,2.225533708164021,0.7780373096466064
graphPCA_leiden,0.2,4,10,0.06909369677305222,4569.191179443402,2.1676954914551176,0.7800830006599426
graphPCA_leiden,0.2,5,11,0.15656884014606476,4501.738936709133,2.0552662808268303,0.7973721027374268
graphPCA_leiden,0.2,6,12,0.012035300023853779,3817.5037861056007,2.070406594563653,0.7714023590087891
graphPCA_leiden,0.2,7,10,0.1453762799501419,4878.271300426546,2.362876282589558,0.7982888221740723
graphPCA_leiden,0.2,8,10,0.092385433614254,4819.306397405614,2.275333354505424,0.7890658378601074
graphPCA_leiden,0.2,9,12,0.15499714016914368,4290.685304088237,2.096689925741416,0.8018724918365479
cellLens_Lite,0.5,0,18,0.22187645733356476,6223.953056811288,1.5337263972849176,0.806672215461731
cellLens_Lite,0.5,1,18,0.26250797510147095,6079.180268420962,1.374271899423603,0.8073400259017944
cellLens_Lite,0.5,2,19,0.2610146999359131,5876.414094324206,1.4653670885889631,0.8071396350860596
cellLens_Lite,0.5,3,15,0.30421191453933716,6820.358307683006,1.3777667108071574,0.8127025365829468
cellLens_Lite,0.5,4,19,0.20852355659008026,5844.646522048719,1.401306473321335,0.7992745637893677
cellLens_Lite,0.5,5,17,0.26197710633277893,5955.65134772127,1.4725289004294808,0.8145198822021484
cellLens_Lite,0.5,6,17,0.3977471590042114,6976.908901751277,1.3014643565542952,0.8352129459381104
cellLens_Lite,0.5,7,17,0.2831696569919586,6242.387335205619,1.5150492797964554,0.8030640482902527
cellLens_Lite,0.5,8,17,0.23941472172737122,6220.684704758237,1.3785835012425727,0.8134276866912842
cellLens_Lite,0.5,9,17,0.23416727781295776,6152.869813162371,1.5973786716367717,0.7888684868812561
cellLens_Full,0.5,0,17,0.3627161383628845,7840.499937904424,1.309612225341027,0.8479102849960327
cellLens_Full,0.5,1,21,0.2270066887140274,7034.193516688205,1.4577487236558335,0.8392419815063477
cellLens_Full,0.5,2,19,0.3098970055580139,7154.789748938195,1.3108207209915677,0.8382428288459778
cellLens_Full,0.5,3,19,0.3264627158641815,6940.438892294298,1.3166908774487736,0.8438410758972168
cellLens_Full,0.5,4,19,0.3648693263530731,7181.779077231352,1.219111259223083,0.8551128506660461
cellLens_Full,0.5,5,19,0.29659637808799744,6787.634629425616,1.2782554970983706,0.8370692133903503
cellLens_Full,0.5,6,18,0.31861788034439087,7031.342232696202,1.3393789400478828,0.8456383347511292
cellLens_Full,0.5,7,21,0.23139092326164246,6712.136823800988,1.3976040149909432,0.8259879946708679
cellLens_Full,0.5,8,21,0.3066258132457733,6867.886992413742,1.240540111348442,0.8421456813812256
