Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
graphPCA_leiden,1.0,3,16,0.018486734479665756,322.0616082665888,4.205987997259123,0.5556061267852783
graphPCA_leiden,1.0,4,11,0.04243788495659828,420.40061813763856,4.427496778933148,0.5581395030021667
graphPCA_leiden,1.0,5,12,0.042189259082078934,397.107169217697,4.424657508725312,0.5578675270080566
graphPCA_leiden,1.0,6,14,0.024538245052099228,360.783353252918,4.424802154486963,0.5566222667694092
graphPCA_leiden,1.0,7,11,0.029865359887480736,417.4612081370417,4.318950914162236,0.5611879825592041
graphPCA_leiden,1.0,8,12,0.02772991545498371,387.0917037293247,4.294217764674416,0.5613875389099121
graphPCA_leiden,1.0,9,12,0.026801366358995438,389.21992607244266,4.311481364788702,0.560710608959198
cellLens_Lite,1.2,0,24,0.41312357783317566,2800.844686510222,1.5641186475745004,0.8411917686462402
cellLens_Lite,1.2,1,24,0.3611007332801819,2797.2122725922973,1.5372971417527352,0.8309077024459839
cellLens_Lite,1.2,2,25,0.41563713550567627,2720.944274924605,1.4687738586610615,0.8409316539764404
cellLens_Lite,1.2,3,26,0.26020821928977966,2605.075201239276,1.6543698797880366,0.82304447889328
cellLens_Lite,1.2,4,24,0.4060097634792328,2786.298256772275,1.3721742941858739,0.8450534343719482
cellLens_Lite,1.2,5,24,0.41186168789863586,2810.4570805106473,1.4597186706898333,0.842800498008728
cellLens_Lite,1.2,6,24,0.424930214881897,2820.6634507231684,1.5008421589496121,0.8423058986663818
cellLens_Lite,1.2,7,23,0.3602733016014099,2843.376772315498,1.5021383510327444,0.836666464805603
cellLens_Lite,1.2,8,23,0.42121586203575134,2902.0238657706177,1.4432933870507438,0.8431601524353027
cellLens_Lite,1.2,9,25,0.401628315448761,2723.216620797731,1.4711052558305855,0.8393497467041016
cellLens_Full,1.2,0,32,0.20702946186065674,3939.384776122153,1.6793836144824783,0.8084213733673096
cellLens_Full,1.2,5,34,0.20471791923046112,3835.0477317557306,1.683705540049958,0.8070843815803528
cellLens_Full,1.2,8,34,0.1754961907863617,3836.7542496926844,1.6708100764493465,0.7913480401039124
